"county","FIPS","rcp","model","centralDecade","aveWetDays","threshold","fiveYrAveWetDaysCentYr_.10","fiveYrAveWetDaysCentYr_.9","fiveYrAveWetDaysCentYr_.8","fiveYrAveWetDaysCentYr_.7","fiveYrAveWetDaysCentYr_.6","fiveYrAveWetDaysCentYr_.5","fiveYrAveWetDaysCentYr_.4","fiveYrAveWetDaysCentYr_.3","fiveYrAveWetDaysCentYr_.2","fiveYrAveWetDaysCentYr_.1","fiveYrAveWetDaysCentYr_0","fiveYrAveWetDaysCentYr_1","fiveYrAveWetDaysCentYr_2","fiveYrAveWetDaysCentYr_3","fiveYrAveWetDaysCentYr_4","fiveYrAveWetDaysCentYr_5","fiveYrAveWetDaysCentYr_6","fiveYrAveWetDaysCentYr_7","fiveYrAveWetDaysCentYr_8","fiveYrAveWetDaysCentYr_9","fiveYrAveWetDaysCentYr_10","fiveYrAveWetDaysCentYr_11","fiveYrAveWetDaysCentYr_12","fiveYrAveWetDaysCentYr_13","fiveYrAveWetDaysCentYr_14","fiveYrAveWetDaysCentYr_15","fiveYrAveWetDaysCentYr_16","fiveYrAveWetDaysCentYr_17","fiveYrAveWetDaysCentYr_18","fiveYrAveWetDaysCentYr_19"
"mtsunapeeNH_100km_shp","shp","rcp45","HadGEM2-CC365",2000,2.02070707070707,43.6746069727185,1.23818181818182,1.19484848484848,1.10212121212121,1.2569696969697,1.11545454545455,1.13151515151515,1.89757575757576,1.96363636363636,1.92272727272727,2.12484848484848,2.29030303030303,1.9669696969697,1.48,1.82878787878788,2.73818181818182,2.80939393939394,2.75515151515152,2.79727272727273,2.76424242424242,2.13242424242424,1.74090909090909,1.75939393939394,2.37818181818182,2.29666666666667,2.87969696969697,3.19606060606061,2.85909090909091,2.4030303030303,2.10969696969697,1.54727272727273
"mtsunapeeNH_100km_shp","shp","rcp45","HadGEM2-CC365",2030,2.87111111111111,43.6746069727185,1.34151515151515,1.77484848484848,1.7030303030303,2.19060606060606,2.17909090909091,2.23909090909091,2.32272727272727,2.20181818181818,1.67909090909091,2.48060606060606,3.62848484848485,3.43121212121212,3.85666666666667,3.78424242424242,3.44242424242424,2.29393939393939,2.31121212121212,2.01030303030303,2.42969696969697,2.24212121212121,2.20848484848485,2.21606060606061,2.50060606060606,2.64151515151515,3.36909090909091,3.89242424242424,4.54757575757576,4.95424242424242,5.12575757575758,4.86787878787879
"mtsunapeeNH_100km_shp","shp","rcp45","HadGEM2-CC365",2060,2.84055555555556,43.6746069727185,4.78454545454545,3.97424242424242,3.38151515151515,2.91242424242424,2.52848484848485,2.3469696969697,3.4330303030303,3.74606060606061,3.58181818181818,2.94060606060606,3.47484848484849,2.24363636363636,1.89424242424242,2.03727272727273,2.45424242424242,1.68787878787879,1.91393939393939,2.06666666666667,2.23545454545455,2.35666666666667,2.27848484848485,2.81666666666667,2.87363636363636,2.55939393939394,3.10545454545455,3.00757575757576,2.86060606060606,3.08121212121212,3.46666666666667,2.55090909090909
"mtsunapeeNH_100km_shp","shp","rcp85","HadGEM2-CC365",1970,1.66616161616162,44.936713165499,1.09636363636364,0.69969696969697,1.5269696969697,1.52545454545455,2.02121212121212,2.42787878787879,2.50545454545455,2.14333333333333,1.97787878787879,1.7730303030303,1.72424242424242,1.71333333333333,1.62818181818182,2.23969696969697,2.12272727272727,1.73333333333333,1.41787878787879,1.31969696969697,0.690606060606061,1.00121212121212,1.38666666666667,1.47030303030303,1.13909090909091,1.1769696969697,1.89969696969697,1.69454545454545,1.69606060606061,2.23969696969697,2.26363636363636,1.1669696969697
"mtsunapeeNH_100km_shp","shp","rcp85","HadGEM2-CC365",2000,1.84792929292929,44.936713165499,1.10424242424242,1.07424242424242,0.974848484848485,1.11878787878788,0.995757575757576,0.994848484848485,1.71454545454545,1.75939393939394,1.71212121212121,1.88909090909091,2.05848484848485,1.71606060606061,1.28272727272727,1.63848484848485,1.6869696969697,1.52272727272727,1.69727272727273,1.98606060606061,1.64787878787879,1.59121212121212,2.23363636363636,1.96727272727273,2.30060606060606,2.90363636363636,3.04787878787879,2.5230303030303,2.48666666666667,2.78393939393939,2.94363636363636,2.66818181818182
"mtsunapeeNH_100km_shp","shp","rcp85","HadGEM2-CC365",2030,2.41631313131313,44.936713165499,2.66242424242424,3.04818181818182,2.35969696969697,1.85333333333333,2.37757575757576,2.66484848484848,2.01818181818182,2.2069696969697,2.56272727272727,3.1530303030303,2.93484848484848,3.20363636363636,2.93424242424242,2.75545454545455,2.35121212121212,2.85636363636364,2.68878787878788,2.48757575757576,2.04939393939394,1.65636363636364,0.828484848484848,1.47909090909091,1.70121212121212,1.91575757575758,2.1430303030303,2.65242424242424,2.54363636363636,2.80818181818182,3.06757575757576,2.97121212121212
"mtsunapeeNH_100km_shp","shp","rcp85","HadGEM2-CC365",2060,2.90191919191919,44.936713165499,3.1269696969697,3.40333333333333,3.55818181818182,3.65848484848485,3.46181818181818,3.12757575757576,2.33090909090909,1.98909090909091,1.61424242424242,1.71515151515152,1.94545454545455,2.55545454545455,2.95939393939394,3.06575757575758,3.08242424242424,3.2130303030303,3.58060606060606,3.40666666666667,3.08181818181818,3.8469696969697,3.77424242424242,2.71575757575758,2.53727272727273,2.92575757575758,2.12878787878788,2.56030303030303,2.82484848484849,2.96090909090909,2.96848484848485,2.74545454545455
"mtsunapeeNH_100km_shp","shp","rcp45","HadGEM2-ES365",1970,1.75409090909091,44.1122825392617,1.22454545454545,1.33848484848485,1.39939393939394,1.60090909090909,1.70575757575758,1.95939393939394,1.94969696969697,2.64484848484849,2.26333333333333,2.23969696969697,2.67636363636364,2.50545454545455,1.87363636363636,1.90757575757576,1.65484848484848,1.31636363636364,1.56969696969697,1.21818181818182,1.37393939393939,1.52515151515152,1.08181818181818,0.946666666666667,1.16181818181818,1.20606060606061,1.59212121212121,1.80090909090909,1.93666666666667,2.22666666666667,1.85848484848485,1.55666666666667
"mtsunapeeNH_100km_shp","shp","rcp45","HadGEM2-ES365",2000,1.8619696969697,44.1122825392617,1.51575757575758,1.51212121212121,1.38151515151515,1.53212121212121,1.45212121212121,1.62878787878788,1.58636363636364,1.28969696969697,1.37,1.35151515151515,1.72333333333333,2.22909090909091,2.30818181818182,2.83121212121212,2.92060606060606,2.74606060606061,2.19727272727273,2.35090909090909,1.63969696969697,2.01393939393939,1.75939393939394,1.66151515151515,1.65575757575758,2.0969696969697,1.80393939393939,1.97727272727273,2.06030303030303,2.18575757575758,2.51909090909091,2.48
"mtsunapeeNH_100km_shp","shp","rcp45","HadGEM2-ES365",2030,2.65914141414141,44.1122825392617,2.24060606060606,3.13727272727273,2.99242424242424,2.54242424242424,2.55363636363636,2.93666666666667,2.59424242424242,2.51969696969697,2.86848484848485,3.12878787878788,3.5330303030303,2.93818181818182,3.22242424242424,2.6869696969697,2.68757575757576,2.35,2.1530303030303,2.12666666666667,2.11484848484848,1.87878787878788,1.58393939393939,2.25363636363636,2.13606060606061,2.6569696969697,3.22060606060606,3.48212121212121,3.05727272727273,2.95757575757576,2.22363636363636,2.25969696969697
"mtsunapeeNH_100km_shp","shp","rcp45","HadGEM2-ES365",2060,2.20277777777778,44.1122825392617,1.76272727272727,1.85515151515152,2.07030303030303,2.87030303030303,2.37242424242424,2.38878787878788,2.16212121212121,2.05575757575758,1.51545454545455,1.69909090909091,2.33424242424242,2.24606060606061,2.31575757575758,2.23575757575758,2.0830303030303,1.64121212121212,1.83151515151515,1.67454545454545,2.0130303030303,1.89,2.52575757575758,2.95848484848485,2.97060606060606,2.46545454545455,2.75,2.02151515151515,2.16121212121212,2.12969696969697,2.1230303030303,1.87727272727273
"mtsunapeeNH_100km_shp","shp","rcp85","HadGEM2-ES365",1970,1.47484848484848,46.2265630260708,0.994848484848485,1.11666666666667,1.15212121212121,1.33606060606061,1.47393939393939,1.74939393939394,1.71090909090909,2.37424242424242,1.99151515151515,1.92363636363636,2.29818181818182,2.14424242424242,1.52878787878788,1.55212121212121,1.35363636363636,0.977272727272727,1.20606060606061,0.923939393939394,1.08363636363636,1.21060606060606,0.878484848484848,0.792424242424242,0.952424242424242,0.976969696969697,1.37030303030303,1.55151515151515,1.64878787878788,1.91757575757576,1.6030303030303,1.32606060606061
"mtsunapeeNH_100km_shp","shp","rcp85","HadGEM2-ES365",2000,1.84646464646465,46.2265630260708,1.29151515151515,1.24181818181818,1.12848484848485,1.2669696969697,1.15636363636364,1.32484848484848,1.31454545454545,1.06848484848485,1.16484848484848,1.16515151515152,1.49969696969697,1.98363636363636,2.01818181818182,2.47575757575758,2.58757575757576,2.23121212121212,1.81121212121212,2.35181818181818,2.00939393939394,2.33121212121212,3.31121212121212,3.07424242424242,2.76636363636364,2.84575757575758,2.78484848484849,1.78333333333333,2.03787878787879,1.74545454545455,1.27212121212121,0.98030303030303
"mtsunapeeNH_100km_shp","shp","rcp85","HadGEM2-ES365",2030,2.31873737373737,46.2265630260708,0.964242424242424,0.802424242424242,1.07393939393939,1.47090909090909,1.48969696969697,1.45878787878788,1.29636363636364,0.981515151515152,1.38333333333333,1.45727272727273,1.36636363636364,2.37969696969697,4.02575757575758,3.54393939393939,3.71666666666667,3.63878787878788,3.34848484848485,1.95272727272727,1.71333333333333,1.51939393939394,3.35242424242424,3.43363636363636,3.94484848484848,4.34393939393939,4.30212121212121,2.81606060606061,2.55636363636364,1.93363636363636,2.37878787878788,2.31606060606061
"mtsunapeeNH_100km_shp","shp","rcp85","HadGEM2-ES365",2060,2.47035353535354,46.2265630260708,1.96515151515152,2.00545454545455,2.55272727272727,2.85969696969697,3.07666666666667,3.45151515151515,3.55272727272727,4.32212121212121,3.31060606060606,3.16727272727273,3.0569696969697,3.23939393939394,2.01454545454545,2.46909090909091,2.29060606060606,2.18333333333333,1.51909090909091,1.48090909090909,1.27060606060606,1.86333333333333,2.08757575757576,2.49181818181818,2.64515151515152,2.18818181818182,1.61848484848485,1.53909090909091,1.5230303030303,1.80666666666667,2.2530303030303,2.44090909090909
"mtsunapeeNH_100km_shp","shp","rcp45","IPSL-CM5A-LR",1970,2.19974747474747,42.1278798135998,2.06,2.48878787878788,3.01424242424242,2.71909090909091,2.88424242424242,3.41848484848485,2.92939393939394,2.75575757575758,2.39969696969697,2.98484848484848,2.77484848484848,2.70939393939394,2.11181818181818,2.51787878787879,2.07060606060606,1.95606060606061,2.02,2.17272727272727,1.75424242424242,1.51575757575758,1.36272727272727,1.2369696969697,1.18909090909091,0.967878787878788,0.998484848484848,1.33909090909091,1.80151515151515,1.95484848484848,2.18393939393939,2.27242424242424
"mtsunapeeNH_100km_shp","shp","rcp45","IPSL-CM5A-LR",2000,1.96646464646465,42.1278798135998,1.61272727272727,1.73606060606061,1.81454545454545,2.11121212121212,2.14242424242424,2.48454545454545,2.59454545454545,2.45757575757576,2.34939393939394,2.56424242424242,2.64424242424242,2.31545454545455,2.10090909090909,1.76,1.6169696969697,1.46848484848485,1.49727272727273,2.03939393939394,2.24333333333333,2.05878787878788,2.04333333333333,2.04787878787879,1.67333333333333,1.58727272727273,1.54060606060606,1.86969696969697,1.64333333333333,1.7130303030303,1.77151515151515,1.65787878787879
